County,Year,Quarter,Medication_Assisted_Treatment,beneficiaries,status,annotation,annotation_description,Date_of_Data
Orange,2014,Q1,Naloxone,0,F,,,5/4/2023
Orange,2014,Q2,Naloxone,0,F,,,5/4/2023
Orange,2014,Q3,Naloxone,0,F,,,5/4/2023
Orange,2014,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Orange,2015,Q1,Naloxone,0,F,,,5/4/2023
Orange,2015,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Orange,2015,Q3,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Orange,2015,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Orange,2016,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Orange,2016,Q2,Naloxone,0,F,,,5/4/2023
Orange,2016,Q3,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Orange,2016,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Orange,2017,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Orange,2017,Q2,Naloxone,14,F,,,5/4/2023
Orange,2017,Q3,Naloxone,23,F,,,5/4/2023
Orange,2017,Q4,Naloxone,57,F,,,5/4/2023
Orange,2018,Q1,Naloxone,50,F,,,5/4/2023
Orange,2018,Q2,Naloxone,98,F,,,5/4/2023
Orange,2018,Q3,Naloxone,191,F,,,5/4/2023
Orange,2018,Q4,Naloxone,237,F,,,5/4/2023
Orange,2019,Q1,Naloxone,1369,F,,,5/4/2023
Orange,2019,Q2,Naloxone,920,F,,,5/4/2023
Orange,2019,Q3,Naloxone,875,F,,,5/4/2023
Orange,2019,Q4,Naloxone,821,F,,,5/4/2023
Orange,2020,Q1,Naloxone,887,F,,,5/4/2023
Orange,2020,Q2,Naloxone,1021,F,,,5/4/2023
Orange,2020,Q3,Naloxone,1004,F,,,5/4/2023
Orange,2020,Q4,Naloxone,911,F,,,5/4/2023
Orange,2021,Q1,Naloxone,940,F,,,5/4/2023
Orange,2021,Q2,Naloxone,1172,F,,,5/4/2023
Orange,2021,Q3,Naloxone,1185,F,,,5/4/2023
Orange,2021,Q4,Naloxone,1241,F,,,5/4/2023
Orange,2022,Q1,Naloxone,502,F,,,5/4/2023
Orange,2022,Q2,Naloxone,266,P,,,5/4/2023
Orange,2022,Q3,Naloxone,155,P,,,5/4/2023
Orange,2022,Q4,Naloxone,143,P,,,5/4/2023
Placer,2010,Q1,Naloxone,0,F,,,5/4/2023
Placer,2010,Q2,Naloxone,0,F,,,5/4/2023
Placer,2010,Q3,Naloxone,0,F,,,5/4/2023
Placer,2010,Q4,Naloxone,0,F,,,5/4/2023
Placer,2011,Q1,Naloxone,0,F,,,5/4/2023
Placer,2011,Q2,Naloxone,0,F,,,5/4/2023
Placer,2011,Q3,Naloxone,0,F,,,5/4/2023
Placer,2011,Q4,Naloxone,0,F,,,5/4/2023
Placer,2012,Q1,Naloxone,0,F,,,5/4/2023
Placer,2012,Q2,Naloxone,0,F,,,5/4/2023
Placer,2012,Q3,Naloxone,0,F,,,5/4/2023
Placer,2012,Q4,Naloxone,0,F,,,5/4/2023
Placer,2013,Q1,Naloxone,0,F,,,5/4/2023
Placer,2013,Q2,Naloxone,0,F,,,5/4/2023
Placer,2013,Q3,Naloxone,0,F,,,5/4/2023
Placer,2013,Q4,Naloxone,0,F,,,5/4/2023
Placer,2014,Q1,Naloxone,0,F,,,5/4/2023
Placer,2014,Q2,Naloxone,0,F,,,5/4/2023
Placer,2014,Q3,Naloxone,0,F,,,5/4/2023
Placer,2014,Q4,Naloxone,0,F,,,5/4/2023
Placer,2015,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Placer,2015,Q2,Naloxone,0,F,,,5/4/2023
Placer,2015,Q3,Naloxone,0,F,,,5/4/2023
Placer,2015,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Placer,2016,Q1,Naloxone,0,F,,,5/4/2023
Placer,2016,Q2,Naloxone,0,F,,,5/4/2023
Placer,2016,Q3,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Placer,2016,Q4,Naloxone,12,F,,,5/4/2023
Placer,2017,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Placer,2017,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Placer,2017,Q3,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Placer,2017,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Placer,2018,Q1,Naloxone,13,F,,,5/4/2023
Placer,2018,Q2,Naloxone,21,F,,,5/4/2023
Placer,2018,Q3,Naloxone,67,F,,,5/4/2023
Placer,2018,Q4,Naloxone,99,F,,,5/4/2023
Placer,2019,Q1,Naloxone,171,F,,,5/4/2023
Placer,2019,Q2,Naloxone,181,F,,,5/4/2023
Placer,2019,Q3,Naloxone,194,F,,,5/4/2023
Placer,2019,Q4,Naloxone,128,F,,,5/4/2023
Placer,2020,Q1,Naloxone,176,F,,,5/4/2023
Placer,2020,Q2,Naloxone,143,F,,,5/4/2023
Placer,2020,Q3,Naloxone,161,F,,,5/4/2023
Placer,2020,Q4,Naloxone,165,F,,,5/4/2023
Placer,2021,Q1,Naloxone,152,F,,,5/4/2023
Placer,2021,Q2,Naloxone,179,F,,,5/4/2023
Placer,2021,Q3,Naloxone,188,F,,,5/4/2023
Placer,2021,Q4,Naloxone,162,F,,,5/4/2023
Placer,2022,Q1,Naloxone,73,F,,,5/4/2023
Placer,2022,Q2,Naloxone,46,P,,,5/4/2023
Placer,2022,Q3,Naloxone,33,P,,,5/4/2023
Placer,2022,Q4,Naloxone,29,P,,,5/4/2023
Plumas / Sierra,2010,Q1,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2010,Q2,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2010,Q3,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2010,Q4,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2011,Q1,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2011,Q2,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2011,Q3,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2011,Q4,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2012,Q1,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2012,Q2,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2012,Q3,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2012,Q4,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2013,Q1,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2013,Q2,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2013,Q3,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2013,Q4,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2014,Q1,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2014,Q2,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2014,Q3,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2014,Q4,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2015,Q1,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2015,Q2,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2015,Q3,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2015,Q4,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2016,Q1,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2016,Q2,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2016,Q3,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2016,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Plumas / Sierra,2017,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Plumas / Sierra,2017,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Plumas / Sierra,2017,Q3,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Plumas / Sierra,2017,Q4,Naloxone,0,F,,,5/4/2023
Plumas / Sierra,2018,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Plumas / Sierra,2018,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Plumas / Sierra,2018,Q3,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Plumas / Sierra,2018,Q4,Naloxone,13,F,,,5/4/2023
Plumas / Sierra,2019,Q1,Naloxone,48,F,,,5/4/2023
Plumas / Sierra,2019,Q2,Naloxone,20,F,,,5/4/2023
Plumas / Sierra,2019,Q3,Naloxone,21,F,,,5/4/2023
Plumas / Sierra,2019,Q4,Naloxone,24,F,,,5/4/2023
Plumas / Sierra,2020,Q1,Naloxone,20,F,,,5/4/2023
Plumas / Sierra,2020,Q2,Naloxone,26,F,,,5/4/2023
Plumas / Sierra,2020,Q3,Naloxone,25,F,,,5/4/2023
Plumas / Sierra,2020,Q4,Naloxone,20,F,,,5/4/2023
Plumas / Sierra,2021,Q1,Naloxone,38,F,,,5/4/2023
Plumas / Sierra,2021,Q2,Naloxone,41,F,,,5/4/2023
Plumas / Sierra,2021,Q3,Naloxone,28,F,,,5/4/2023
Plumas / Sierra,2021,Q4,Naloxone,20,F,,,5/4/2023
Plumas / Sierra,2022,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Plumas / Sierra,2022,Q2,Naloxone,,P,1,cell suppressed for small numbers,5/4/2023
Plumas / Sierra,2022,Q3,Naloxone,,P,1,cell suppressed for small numbers,5/4/2023
Plumas / Sierra,2022,Q4,Naloxone,,P,1,cell suppressed for small numbers,5/4/2023
Riverside,2010,Q1,Naloxone,0,F,,,5/4/2023
Riverside,2010,Q2,Naloxone,0,F,,,5/4/2023
Riverside,2010,Q3,Naloxone,0,F,,,5/4/2023
Riverside,2010,Q4,Naloxone,0,F,,,5/4/2023
Riverside,2011,Q1,Naloxone,0,F,,,5/4/2023
Riverside,2011,Q2,Naloxone,0,F,,,5/4/2023
Riverside,2011,Q3,Naloxone,0,F,,,5/4/2023
Riverside,2011,Q4,Naloxone,0,F,,,5/4/2023
Riverside,2012,Q1,Naloxone,0,F,,,5/4/2023
Riverside,2012,Q2,Naloxone,0,F,,,5/4/2023
Riverside,2012,Q3,Naloxone,0,F,,,5/4/2023
Riverside,2012,Q4,Naloxone,0,F,,,5/4/2023
Riverside,2013,Q1,Naloxone,0,F,,,5/4/2023
Riverside,2013,Q2,Naloxone,0,F,,,5/4/2023
Riverside,2013,Q3,Naloxone,0,F,,,5/4/2023
Riverside,2013,Q4,Naloxone,0,F,,,5/4/2023
Riverside,2014,Q1,Naloxone,0,F,,,5/4/2023
Riverside,2014,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Riverside,2014,Q3,Naloxone,0,F,,,5/4/2023
Riverside,2014,Q4,Naloxone,0,F,,,5/4/2023
Riverside,2015,Q1,Naloxone,0,F,,,5/4/2023
Riverside,2015,Q2,Naloxone,0,F,,,5/4/2023
Riverside,2015,Q3,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Riverside,2015,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Riverside,2016,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Riverside,2016,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Riverside,2016,Q3,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Riverside,2016,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Riverside,2017,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Riverside,2017,Q2,Naloxone,20,F,,,5/4/2023
Riverside,2017,Q3,Naloxone,41,F,,,5/4/2023
Riverside,2017,Q4,Naloxone,84,F,,,5/4/2023
Riverside,2018,Q1,Naloxone,85,F,,,5/4/2023
Riverside,2018,Q2,Naloxone,140,F,,,5/4/2023
Riverside,2018,Q3,Naloxone,164,F,,,5/4/2023
Riverside,2018,Q4,Naloxone,283,F,,,5/4/2023
Riverside,2019,Q1,Naloxone,1949,F,,,5/4/2023
Riverside,2019,Q2,Naloxone,1225,F,,,5/4/2023
Riverside,2019,Q3,Naloxone,1156,F,,,5/4/2023
Riverside,2019,Q4,Naloxone,1025,F,,,5/4/2023
Riverside,2020,Q1,Naloxone,1182,F,,,5/4/2023
Riverside,2020,Q2,Naloxone,1027,F,,,5/4/2023
Riverside,2020,Q3,Naloxone,1181,F,,,5/4/2023
Riverside,2020,Q4,Naloxone,1204,F,,,5/4/2023
Riverside,2021,Q1,Naloxone,1619,F,,,5/4/2023
Riverside,2021,Q2,Naloxone,1596,F,,,5/4/2023
Riverside,2021,Q3,Naloxone,1745,F,,,5/4/2023
Riverside,2021,Q4,Naloxone,1865,F,,,5/4/2023
Riverside,2022,Q1,Naloxone,693,F,,,5/4/2023
Riverside,2022,Q2,Naloxone,328,P,,,5/4/2023
Riverside,2022,Q3,Naloxone,257,P,,,5/4/2023
Riverside,2022,Q4,Naloxone,261,P,,,5/4/2023
Sacramento,2010,Q1,Naloxone,0,F,,,5/4/2023
Sacramento,2010,Q2,Naloxone,0,F,,,5/4/2023
Sacramento,2010,Q3,Naloxone,0,F,,,5/4/2023
Sacramento,2010,Q4,Naloxone,0,F,,,5/4/2023
Sacramento,2011,Q1,Naloxone,0,F,,,5/4/2023
Sacramento,2011,Q2,Naloxone,0,F,,,5/4/2023
Sacramento,2011,Q3,Naloxone,0,F,,,5/4/2023
Sacramento,2011,Q4,Naloxone,0,F,,,5/4/2023
Sacramento,2012,Q1,Naloxone,0,F,,,5/4/2023
Sacramento,2012,Q2,Naloxone,0,F,,,5/4/2023
Sacramento,2012,Q3,Naloxone,0,F,,,5/4/2023
Sacramento,2012,Q4,Naloxone,0,F,,,5/4/2023
Sacramento,2013,Q1,Naloxone,0,F,,,5/4/2023
Sacramento,2013,Q2,Naloxone,0,F,,,5/4/2023
Sacramento,2013,Q3,Naloxone,0,F,,,5/4/2023
Sacramento,2013,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Sacramento,2014,Q1,Naloxone,0,F,,,5/4/2023
Sacramento,2014,Q2,Naloxone,0,F,,,5/4/2023
Sacramento,2014,Q3,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Sacramento,2014,Q4,Naloxone,0,F,,,5/4/2023
Sacramento,2015,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Sacramento,2015,Q2,Naloxone,0,F,,,5/4/2023
Sacramento,2015,Q3,Naloxone,0,F,,,5/4/2023
Sacramento,2015,Q4,Naloxone,0,F,,,5/4/2023
Sacramento,2016,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Sacramento,2016,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Sacramento,2016,Q3,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Sacramento,2016,Q4,Naloxone,11,F,,,5/4/2023
Sacramento,2017,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Sacramento,2017,Q2,Naloxone,24,F,,,5/4/2023
Sacramento,2017,Q3,Naloxone,23,F,,,5/4/2023
Sacramento,2017,Q4,Naloxone,37,F,,,5/4/2023
Sacramento,2018,Q1,Naloxone,59,F,,,5/4/2023
Sacramento,2018,Q2,Naloxone,103,F,,,5/4/2023
Sacramento,2018,Q3,Naloxone,157,F,,,5/4/2023
Sacramento,2018,Q4,Naloxone,583,F,,,5/4/2023
Sacramento,2019,Q1,Naloxone,993,F,,,5/4/2023
Sacramento,2019,Q2,Naloxone,994,F,,,5/4/2023
Sacramento,2019,Q3,Naloxone,1003,F,,,5/4/2023
Sacramento,2019,Q4,Naloxone,1012,F,,,5/4/2023
Sacramento,2020,Q1,Naloxone,1086,F,,,5/4/2023
Sacramento,2020,Q2,Naloxone,966,F,,,5/4/2023
Sacramento,2020,Q3,Naloxone,1005,F,,,5/4/2023
Sacramento,2020,Q4,Naloxone,1050,F,,,5/4/2023
Sacramento,2021,Q1,Naloxone,1116,F,,,5/4/2023
Sacramento,2021,Q2,Naloxone,1225,F,,,5/4/2023
Sacramento,2021,Q3,Naloxone,1197,F,,,5/4/2023
Sacramento,2021,Q4,Naloxone,1255,F,,,5/4/2023
Sacramento,2022,Q1,Naloxone,561,F,,,5/4/2023
Sacramento,2022,Q2,Naloxone,251,P,,,5/4/2023
Sacramento,2022,Q3,Naloxone,188,P,,,5/4/2023
Sacramento,2022,Q4,Naloxone,155,P,,,5/4/2023
San Benito,2010,Q1,Naloxone,0,F,,,5/4/2023
San Benito,2010,Q2,Naloxone,0,F,,,5/4/2023
San Benito,2010,Q3,Naloxone,0,F,,,5/4/2023
San Benito,2010,Q4,Naloxone,0,F,,,5/4/2023
San Benito,2011,Q1,Naloxone,0,F,,,5/4/2023
San Benito,2011,Q2,Naloxone,0,F,,,5/4/2023
San Benito,2011,Q3,Naloxone,0,F,,,5/4/2023
San Benito,2011,Q4,Naloxone,0,F,,,5/4/2023
San Benito,2012,Q1,Naloxone,0,F,,,5/4/2023
San Benito,2012,Q2,Naloxone,0,F,,,5/4/2023
San Benito,2012,Q3,Naloxone,0,F,,,5/4/2023
San Benito,2012,Q4,Naloxone,0,F,,,5/4/2023
San Benito,2013,Q1,Naloxone,0,F,,,5/4/2023
San Benito,2013,Q2,Naloxone,0,F,,,5/4/2023
San Benito,2013,Q3,Naloxone,0,F,,,5/4/2023
San Benito,2013,Q4,Naloxone,0,F,,,5/4/2023
San Benito,2014,Q1,Naloxone,0,F,,,5/4/2023
San Benito,2014,Q2,Naloxone,0,F,,,5/4/2023
San Benito,2014,Q3,Naloxone,0,F,,,5/4/2023
San Benito,2014,Q4,Naloxone,0,F,,,5/4/2023
San Benito,2015,Q1,Naloxone,0,F,,,5/4/2023
San Benito,2015,Q2,Naloxone,0,F,,,5/4/2023
San Benito,2015,Q3,Naloxone,0,F,,,5/4/2023
San Benito,2015,Q4,Naloxone,0,F,,,5/4/2023
San Benito,2016,Q1,Naloxone,0,F,,,5/4/2023
San Benito,2016,Q2,Naloxone,0,F,,,5/4/2023
San Benito,2016,Q3,Naloxone,0,F,,,5/4/2023
San Benito,2016,Q4,Naloxone,0,F,,,5/4/2023
San Benito,2017,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Benito,2017,Q2,Naloxone,0,F,,,5/4/2023
San Benito,2017,Q3,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Benito,2017,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Benito,2018,Q1,Naloxone,0,F,,,5/4/2023
San Benito,2018,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Benito,2018,Q3,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Benito,2018,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Benito,2019,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Benito,2019,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Benito,2019,Q3,Naloxone,13,F,,,5/4/2023
San Benito,2019,Q4,Naloxone,11,F,,,5/4/2023
San Benito,2020,Q1,Naloxone,13,F,,,5/4/2023
San Benito,2020,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Benito,2020,Q3,Naloxone,15,F,,,5/4/2023
San Benito,2020,Q4,Naloxone,13,F,,,5/4/2023
San Benito,2021,Q1,Naloxone,16,F,,,5/4/2023
San Benito,2021,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Benito,2021,Q3,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Benito,2021,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Benito,2022,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Benito,2022,Q2,Naloxone,,P,1,cell suppressed for small numbers,5/4/2023
San Benito,2022,Q3,Naloxone,,P,1,cell suppressed for small numbers,5/4/2023
San Benito,2022,Q4,Naloxone,,P,1,cell suppressed for small numbers,5/4/2023
San Bernardino,2010,Q1,Naloxone,0,F,,,5/4/2023
San Bernardino,2010,Q2,Naloxone,0,F,,,5/4/2023
San Bernardino,2010,Q3,Naloxone,0,F,,,5/4/2023
San Bernardino,2010,Q4,Naloxone,0,F,,,5/4/2023
San Bernardino,2011,Q1,Naloxone,0,F,,,5/4/2023
San Bernardino,2011,Q2,Naloxone,0,F,,,5/4/2023
San Bernardino,2011,Q3,Naloxone,0,F,,,5/4/2023
San Bernardino,2011,Q4,Naloxone,0,F,,,5/4/2023
San Bernardino,2012,Q1,Naloxone,0,F,,,5/4/2023
San Bernardino,2012,Q2,Naloxone,0,F,,,5/4/2023
San Bernardino,2012,Q3,Naloxone,0,F,,,5/4/2023
San Bernardino,2012,Q4,Naloxone,0,F,,,5/4/2023
San Bernardino,2013,Q1,Naloxone,0,F,,,5/4/2023
San Bernardino,2013,Q2,Naloxone,0,F,,,5/4/2023
San Bernardino,2013,Q3,Naloxone,0,F,,,5/4/2023
San Bernardino,2013,Q4,Naloxone,0,F,,,5/4/2023
San Bernardino,2014,Q1,Naloxone,0,F,,,5/4/2023
San Bernardino,2014,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Bernardino,2014,Q3,Naloxone,0,F,,,5/4/2023
San Bernardino,2014,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Bernardino,2015,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Bernardino,2015,Q2,Naloxone,0,F,,,5/4/2023
San Bernardino,2015,Q3,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Bernardino,2015,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Bernardino,2016,Q1,Naloxone,28,F,,,5/4/2023
San Bernardino,2016,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Bernardino,2016,Q3,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Bernardino,2016,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Bernardino,2017,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Bernardino,2017,Q2,Naloxone,73,F,,,5/4/2023
San Bernardino,2017,Q3,Naloxone,19,F,,,5/4/2023
San Bernardino,2017,Q4,Naloxone,20,F,,,5/4/2023
San Bernardino,2018,Q1,Naloxone,25,F,,,5/4/2023
San Bernardino,2018,Q2,Naloxone,82,F,,,5/4/2023
San Bernardino,2018,Q3,Naloxone,128,F,,,5/4/2023
San Bernardino,2018,Q4,Naloxone,371,F,,,5/4/2023
San Bernardino,2019,Q1,Naloxone,2086,F,,,5/4/2023
San Bernardino,2019,Q2,Naloxone,1326,F,,,5/4/2023
San Bernardino,2019,Q3,Naloxone,1183,F,,,5/4/2023
San Bernardino,2019,Q4,Naloxone,921,F,,,5/4/2023
San Bernardino,2020,Q1,Naloxone,1286,F,,,5/4/2023
San Bernardino,2020,Q2,Naloxone,1725,F,,,5/4/2023
San Bernardino,2020,Q3,Naloxone,1177,F,,,5/4/2023
San Bernardino,2020,Q4,Naloxone,1137,F,,,5/4/2023
San Bernardino,2021,Q1,Naloxone,1196,F,,,5/4/2023
San Bernardino,2021,Q2,Naloxone,1669,F,,,5/4/2023
San Bernardino,2021,Q3,Naloxone,1640,F,,,5/4/2023
San Bernardino,2021,Q4,Naloxone,1546,F,,,5/4/2023
San Bernardino,2022,Q1,Naloxone,926,F,,,5/4/2023
San Bernardino,2022,Q2,Naloxone,473,P,,,5/4/2023
San Bernardino,2022,Q3,Naloxone,425,P,,,5/4/2023
San Bernardino,2022,Q4,Naloxone,289,P,,,5/4/2023
San Diego,2010,Q1,Naloxone,0,F,,,5/4/2023
San Diego,2010,Q2,Naloxone,0,F,,,5/4/2023
San Diego,2010,Q3,Naloxone,0,F,,,5/4/2023
San Diego,2010,Q4,Naloxone,0,F,,,5/4/2023
San Diego,2011,Q1,Naloxone,0,F,,,5/4/2023
San Diego,2011,Q2,Naloxone,0,F,,,5/4/2023
San Diego,2011,Q3,Naloxone,0,F,,,5/4/2023
San Diego,2011,Q4,Naloxone,0,F,,,5/4/2023
San Diego,2012,Q1,Naloxone,0,F,,,5/4/2023
San Diego,2012,Q2,Naloxone,0,F,,,5/4/2023
San Diego,2012,Q3,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Diego,2012,Q4,Naloxone,0,F,,,5/4/2023
San Diego,2013,Q1,Naloxone,0,F,,,5/4/2023
San Diego,2013,Q2,Naloxone,0,F,,,5/4/2023
San Diego,2013,Q3,Naloxone,0,F,,,5/4/2023
San Diego,2013,Q4,Naloxone,0,F,,,5/4/2023
San Diego,2014,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Diego,2014,Q2,Naloxone,0,F,,,5/4/2023
San Diego,2014,Q3,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Diego,2014,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Diego,2015,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Diego,2015,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Diego,2015,Q3,Naloxone,13,F,,,5/4/2023
San Diego,2015,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Diego,2016,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Diego,2016,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
San Diego,2016,Q3,Naloxone,25,F,,,5/4/2023
San Diego,2016,Q4,Naloxone,19,F,,,5/4/2023
San Diego,2017,Q1,Naloxone,54,F,,,5/4/2023
San Diego,2017,Q2,Naloxone,54,F,,,5/4/2023
San Diego,2017,Q3,Naloxone,141,F,,,5/4/2023
San Diego,2017,Q4,Naloxone,202,F,,,5/4/2023
San Diego,2018,Q1,Naloxone,218,F,,,5/4/2023
San Diego,2018,Q2,Naloxone,315,F,,,5/4/2023
San Diego,2018,Q3,Naloxone,213,F,,,5/4/2023
San Diego,2018,Q4,Naloxone,615,F,,,5/4/2023
San Diego,2019,Q1,Naloxone,1401,F,,,5/4/2023
San Diego,2019,Q2,Naloxone,1119,F,,,5/4/2023
San Diego,2019,Q3,Naloxone,927,F,,,5/4/2023
San Diego,2019,Q4,Naloxone,973,F,,,5/4/2023
San Diego,2020,Q1,Naloxone,1253,F,,,5/4/2023
San Diego,2020,Q2,Naloxone,1269,F,,,5/4/2023
San Diego,2020,Q3,Naloxone,1273,F,,,5/4/2023
San Diego,2020,Q4,Naloxone,1316,F,,,5/4/2023
San Diego,2021,Q1,Naloxone,1217,F,,,5/4/2023
San Diego,2021,Q2,Naloxone,1488,F,,,5/4/2023
San Diego,2021,Q3,Naloxone,1682,F,,,5/4/2023
San Diego,2021,Q4,Naloxone,1736,F,,,5/4/2023
San Diego,2022,Q1,Naloxone,697,F,,,5/4/2023
San Diego,2022,Q2,Naloxone,354,P,,,5/4/2023
San Diego,2022,Q3,Naloxone,246,P,,,5/4/2023
San Diego,2022,Q4,Naloxone,226,P,,,5/4/2023
San Francisco,2010,Q1,Naloxone,0,F,,,5/4/2023
San Francisco,2010,Q2,Naloxone,0,F,,,5/4/2023
San Francisco,2010,Q3,Naloxone,0,F,,,5/4/2023
San Francisco,2010,Q4,Naloxone,0,F,,,5/4/2023
San Francisco,2011,Q1,Naloxone,0,F,,,5/4/2023
San Francisco,2011,Q2,Naloxone,0,F,,,5/4/2023
San Francisco,2011,Q3,Naloxone,0,F,,,5/4/2023
San Francisco,2011,Q4,Naloxone,0,F,,,5/4/2023
San Francisco,2012,Q1,Naloxone,0,F,,,5/4/2023
San Francisco,2012,Q2,Naloxone,0,F,,,5/4/2023
